, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
1626,212,458000,20,25,102990.8544,8000,0.004716981132,0.000002183406114
1627,212,152000,15,16,83788.48064,3375,0.004716981132,0.000006578947368
1628,203,7120000,11,2,92.08778436,1331,0.004926108374,0.0000001404494382
1629,205,8650,15,6,570985.4786,3375,0.00487804878,0.0001156069364
1630,208,152000,17,30,233094.003,4913,0.004807692308,0.000006578947368
1631,200,3010000,1,16,1.328903654,1,0.005,0.0000003322259136
1632,200,13500000,1,2,0.03703703704,1,0.005,0.00000007407407407
1633,198,152000,15,20,112141.1483,3375,0.005050505051,0.000006578947368
1634,212,13500000,7,25,149.8078267,343,0.004716981132,0.00000007407407407
1635,210,13500000,13,16,619.9647266,2197,0.004761904762,0.00000007407407407
1636,205,152000,5,16,3209.242619,125,0.00487804878,0.000006578947368
1637,210,152000,20,6,75187.96992,8000,0.004761904762,0.000006578947368
1638,212,458000,13,1,1131.354536,2197,0.004716981132,0.000002183406114
1639,210,3010000,5,15,148.31514,125,0.004761904762,0.0000003322259136
1640,190,7120000,20,30,8870.490834,8000,0.005263157895,0.0000001404494382
1641,203,13500000,1,11,0.2006933041,1,0.004926108374,0.00000007407407407
1642,193,13500000,9,25,349.7409326,729,0.00518134715,0.00000007407407407
1643,200,8650,3,2,1560.693642,27,0.005,0.0001156069364
1644,195,1830000,9,30,3064.312736,729,0.005128205128,0.0000005464480874
1645,212,985000,5,16,478.8813332,125,0.004716981132,0.000001015228426
1646,205,32200,1,1,7.574609908,1,0.00487804878,0.00003105590062
1647,205,152000,3,25,1083.119384,27,0.00487804878,0.000006578947368
1648,190,458000,7,20,3941.622615,343,0.005263157895,0.000002183406114
1649,198,3010000,5,11,115.35622,125,0.005050505051,0.0000003322259136
1650,190,1830000,11,2,382.8012655,1331,0.005263157895,0.0000005464480874
1651,210,1830000,5,11,178.8966953,125,0.004761904762,0.0000005464480874
1652,208,8650,3,30,22510.00445,27,0.004807692308,0.0001156069364
1653,198,1830000,7,16,757.2997737,343,0.005050505051,0.0000005464480874
1654,212,7120000,1,1,0.0331248675,1,0.004716981132,0.0000001404494382
1655,212,41500000,1,20,0.113662196,1,0.004716981132,0.00000002409638554
1656,212,3010000,5,4,39.17758415,125,0.004716981132,0.0000003322259136
1657,210,458000,3,20,280.7236432,27,0.004761904762,0.000002183406114
1658,193,1830000,15,25,11944.70398,3375,0.00518134715,0.0000005464480874
1659,210,3010000,7,6,162.7906977,343,0.004761904762,0.0000003322259136
1660,193,3010000,11,20,2291.15384,1331,0.00518134715,0.0000003322259136
1661,193,1830000,20,4,4530.139585,8000,0.00518134715,0.0000005464480874
1662,193,1830000,3,15,57.33457912,27,0.00518134715,0.0000005464480874
1663,210,7120000,11,16,712.1455324,1331,0.004761904762,0.0000001404494382
1664,210,3010000,9,1,57.66492644,729,0.004761904762,0.0000003322259136
1665,205,152000,7,1,550.3851091,343,0.00487804878,0.000006578947368
1666,205,41500000,17,16,461.9923597,4913,0.00487804878,0.00000002409638554
1667,193,458000,11,25,18821.97887,1331,0.00518134715,0.000002183406114
1668,200,32200,3,25,5240.68323,27,0.005,0.00003105590062
1669,200,8650,1,6,173.4104046,1,0.005,0.0001156069364
1670,198,152000,13,16,58399.78735,2197,0.005050505051,0.000006578947368
1671,208,3010000,17,30,11770.85995,4913,0.004807692308,0.0000003322259136
1672,200,32200,17,2,76288.81988,4913,0.005,0.00003105590062
1673,203,458000,11,16,11452.66419,1331,0.004926108374,0.000002183406114
1674,198,458000,11,6,4403.202329,1331,0.005050505051,0.000002183406114
1675,200,3010000,3,11,24.66777409,27,0.005,0.0000003322259136
1676,193,3010000,5,1,10.75861119,125,0.00518134715,0.0000003322259136
1677,210,41500000,9,4,16.72977625,729,0.004761904762,0.00000002409638554
1678,198,8650,15,30,2955859.17,3375,0.005050505051,0.0001156069364
1679,203,32200,15,4,103264.6942,3375,0.004926108374,0.00003105590062
1680,203,985000,5,16,500.1125253,125,0.004926108374,0.000001015228426
1681,195,985000,1,20,5.206299623,1,0.005128205128,0.000001015228426
1682,205,8650,1,15,422.9522064,1,0.00487804878,0.0001156069364
1683,200,13500000,15,2,125,3375,0.005,0.00000007407407407
1684,195,13500000,5,20,47.48338082,125,0.005128205128,0.00000007407407407
1685,203,458000,3,16,232.323015,27,0.004926108374,0.000002183406114
1686,208,3010000,17,2,784.7239969,4913,0.004807692308,0.0000003322259136
1687,200,32200,13,4,68229.81366,2197,0.005,0.00003105590062
1688,193,41500000,1,6,0.03745552157,1,0.00518134715,0.00000002409638554
1689,203,8650,5,15,53389.9029,125,0.004926108374,0.0001156069364
1690,208,7120000,13,16,1186.797753,2197,0.004807692308,0.0000001404494382
1691,193,8650,9,11,240168.9179,729,0.00518134715,0.0001156069364
1692,208,985000,1,6,1.464271769,1,0.004807692308,0.000001015228426
1693,198,32200,20,20,1254783.863,8000,0.005050505051,0.00003105590062
1694,193,8650,9,16,349336.6079,729,0.00518134715,0.0001156069364
1695,198,458000,3,6,89.32115919,27,0.005050505051,0.000002183406114
1696,212,152000,11,2,4130.461768,1331,0.004716981132,0.000006578947368
1697,198,41500000,7,2,4.174272849,343,0.005050505051,0.00000002409638554
1698,212,3010000,13,20,3442.926095,2197,0.004716981132,0.0000003322259136
1699,203,7120000,9,16,403.4980904,729,0.004926108374,0.0000001404494382
1700,193,41500000,11,2,16.6177664,1331,0.00518134715,0.00000002409638554
1701,190,1830000,7,1,49.32413,343,0.005263157895,0.0000005464480874
1702,190,985000,5,15,500.9350788,125,0.005263157895,0.000001015228426
1703,198,985000,15,16,13844.024,3375,0.005050505051,0.000001015228426
1704,193,152000,7,2,1169.21189,343,0.00518134715,0.000006578947368
1705,203,13500000,20,30,4378.762999,8000,0.004926108374,0.00000007407407407
1706,198,41500000,1,2,0.01216989169,1,0.005050505051,0.00000002409638554
1707,210,13500000,13,15,581.2169312,2197,0.004761904762,0.00000007407407407
1708,208,458000,3,16,226.7383272,27,0.004807692308,0.000002183406114
1709,195,8650,20,2,474284.8673,8000,0.005128205128,0.0001156069364
1710,190,985000,17,20,26251.66978,4913,0.005263157895,0.000001015228426
1711,205,458000,1,25,13.31345191,1,0.00487804878,0.000002183406114
1712,200,7120000,15,16,1896.067416,3375,0.005,0.0000001404494382
1713,203,41500000,20,25,1187.014066,8000,0.004926108374,0.00000002409638554
1714,198,41500000,5,2,1.521236461,125,0.005050505051,0.00000002409638554
1715,195,152000,7,4,2314.439946,343,0.005128205128,0.000006578947368
1716,190,458000,15,11,21331.30315,3375,0.005263157895,0.000002183406114
1717,208,3010000,11,6,637.7779198,1331,0.004807692308,0.0000003322259136
1718,210,32200,1,16,118.3081928,1,0.004761904762,0.00003105590062
1719,203,152000,5,4,810.2151932,125,0.004926108374,0.000006578947368
1720,203,13500000,1,25,0.4561211458,1,0.004926108374,0.00000007407407407
1721,208,7120000,15,11,1253.40995,3375,0.004807692308,0.0000001404494382
1722,208,13500000,11,4,94.8005698,1331,0.004807692308,0.00000007407407407
1723,190,41500000,20,11,558.0215599,8000,0.005263157895,0.00000002409638554
1724,205,1830000,17,15,9822.071172,4913,0.00487804878,0.0000005464480874
1725,200,152000,5,16,3289.473684,125,0.005,0.000006578947368
1726,212,458000,11,16,10966.46618,1331,0.004716981132,0.000002183406114
1727,200,1830000,3,2,7.37704918,27,0.005,0.0000005464480874
1728,203,152000,9,20,23625.87503,729,0.004926108374,0.000006578947368
1729,205,7120000,9,1,24.97259523,729,0.00487804878,0.0000001404494382
1730,190,41500000,3,15,2.568167406,27,0.005263157895,0.00000002409638554
1731,212,152000,20,20,248262.1648,8000,0.004716981132,0.000006578947368
1732,212,32200,7,30,75369.15505,343,0.004716981132,0.00003105590062
1733,208,3010000,13,11,1930.024917,2197,0.004807692308,0.0000003322259136
1734,193,1830000,7,2,97.11486735,343,0.00518134715,0.0000005464480874
1735,208,152000,3,2,85.39979757,27,0.004807692308,0.000006578947368
1736,198,152000,17,16,130595.428,4913,0.005050505051,0.000006578947368
1737,190,152000,15,30,175294.3213,3375,0.005263157895,0.000006578947368
1738,193,3010000,20,16,11016.81786,8000,0.00518134715,0.0000003322259136
1739,193,13500000,11,6,153.2527346,1331,0.00518134715,0.00000007407407407
1740,210,985000,15,4,3263.234228,3375,0.004761904762,0.000001015228426
1741,203,985000,7,11,943.462279,343,0.004926108374,0.000001015228426
1742,212,13500000,3,30,14.1509434,27,0.004716981132,0.00000007407407407
1743,208,152000,5,2,395.3694332,125,0.004807692308,0.000006578947368
1744,203,985000,7,16,1372.308769,343,0.004926108374,0.000001015228426
1745,210,32200,3,30,5989.352263,27,0.004761904762,0.00003105590062
1746,190,1830000,9,16,1677.308024,729,0.005263157895,0.0000005464480874
1747,195,152000,3,30,1366.396761,27,0.005128205128,0.000006578947368
1748,205,985000,1,1,0.2476166894,1,0.00487804878,0.000001015228426
1749,200,985000,15,1,856.5989848,3375,0.005,0.000001015228426
1750,195,8650,1,6,177.8568253,1,0.005128205128,0.0001156069364
1751,210,32200,7,16,40579.71014,343,0.004761904762,0.00003105590062
1752,205,1830000,5,16,266.5600426,125,0.00487804878,0.0000005464480874
1753,190,7120000,9,11,296.385275,729,0.005263157895,0.0000001404494382
1754,208,41500000,9,16,67.56255792,729,0.004807692308,0.00000002409638554
1755,205,41500000,5,15,11.01968851,125,0.00487804878,0.00000002409638554
1756,205,1830000,13,2,585.6324137,2197,0.00487804878,0.0000005464480874
1757,190,1830000,3,11,42.7092321,27,0.005263157895,0.0000005464480874
1758,190,13500000,5,4,9.746588694,125,0.005263157895,0.00000007407407407
1759,205,7120000,5,2,8.563990134,125,0.00487804878,0.0000001404494382
1760,195,7120000,17,1,176.9302795,4913,0.005128205128,0.0000001404494382
1761,210,152000,13,4,13765.66416,2197,0.004761904762,0.000006578947368
1762,205,32200,13,16,266262.6875,2197,0.00487804878,0.00003105590062
1763,203,32200,17,25,939517.4862,4913,0.004926108374,0.00003105590062
1764,198,7120000,15,6,718.2073544,3375,0.005050505051,0.0000001404494382
1765,190,152000,15,4,23372.57618,3375,0.005263157895,0.000006578947368
1766,195,7120000,13,1,79.11985019,2197,0.005128205128,0.0000001404494382
1767,190,7120000,17,4,726.3453578,4913,0.005263157895,0.0000001404494382
1768,198,32200,7,16,43039.08652,343,0.005050505051,0.00003105590062
1769,203,985000,13,16,8789.977745,2197,0.004926108374,0.000001015228426
1770,200,152000,3,30,1332.236842,27,0.005,0.000006578947368
1771,210,3010000,11,30,3158.519222,1331,0.004761904762,0.0000003322259136
1772,212,152000,13,15,51134.24777,2197,0.004716981132,0.000006578947368
1773,200,1830000,13,20,6002.73224,2197,0.005,0.0000005464480874
1774,203,7120000,17,6,1019.745946,4913,0.004926108374,0.0000001404494382
1775,195,3010000,11,25,2834.568532,1331,0.005128205128,0.0000003322259136
1776,210,7120000,15,6,677.1669342,3375,0.004761904762,0.0000001404494382
1777,195,32200,9,6,34830.387,729,0.005128205128,0.00003105590062
1778,212,32200,1,16,117.1920778,1,0.004716981132,0.00003105590062
1779,193,7120000,7,11,137.283868,343,0.00518134715,0.0000001404494382
1780,210,985000,9,16,2819.434373,729,0.004761904762,0.000001015228426
1781,195,3010000,13,25,4678.848283,2197,0.005128205128,0.0000003322259136
1782,210,458000,9,30,11369.30755,729,0.004761904762,0.000002183406114
1783,200,1830000,5,2,34.15300546,125,0.005,0.0000005464480874
1784,190,13500000,17,15,1436.549708,4913,0.005263157895,0.00000007407407407
1785,210,3010000,11,6,631.7038443,1331,0.004761904762,0.0000003322259136
1786,208,1830000,11,6,1049.022699,1331,0.004807692308,0.0000005464480874
1787,193,3010000,7,6,177.1297747,343,0.00518134715,0.0000003322259136
1788,205,8650,7,11,106386.5783,343,0.00487804878,0.0001156069364
1789,208,13500000,13,1,39.12037037,2197,0.004807692308,0.00000007407407407
1790,198,8650,20,1,233549.3665,8000,0.005050505051,0.0001156069364
1791,190,985000,13,16,9391.397275,2197,0.005263157895,0.000001015228426
1792,200,985000,17,20,24939.08629,4913,0.005,0.000001015228426
1793,198,152000,7,6,3419.059011,343,0.005050505051,0.000006578947368
1794,210,41500000,20,6,275.3872633,8000,0.004761904762,0.00000002409638554
1795,190,7120000,1,25,0.9240094619,1,0.005263157895,0.0000001404494382
1796,198,3010000,11,16,1786.637135,1331,0.005050505051,0.0000003322259136
1797,208,13500000,17,2,174.9643875,4913,0.004807692308,0.00000007407407407
1798,190,13500000,9,6,85.26315789,729,0.005263157895,0.00000007407407407
1799,205,985000,1,30,7.428500681,1,0.00487804878,0.000001015228426
1800,203,458000,3,2,29.04037688,27,0.004926108374,0.000002183406114
1801,208,152000,11,2,4209.893725,1331,0.004807692308,0.000006578947368
1802,210,8650,20,20,4404073.768,8000,0.004761904762,0.0001156069364
1803,195,13500000,9,15,207.6923077,729,0.005128205128,0.00000007407407407
1804,198,1830000,11,25,4591.681846,1331,0.005050505051,0.0000005464480874
1805,198,3010000,13,15,2764.773986,2197,0.005050505051,0.0000003322259136
1806,210,458000,7,4,713.2459971,343,0.004761904762,0.000002183406114
1807,190,7120000,13,4,324.807806,2197,0.005263157895,0.0000001404494382
1808,190,41500000,5,4,3.170577045,125,0.005263157895,0.00000002409638554
1809,212,13500000,17,1,85.8315863,4913,0.004716981132,0.00000007407407407
1810,203,3010000,5,20,204.5726069,125,0.004926108374,0.0000003322259136
1811,203,41500000,1,20,0.1187014066,1,0.004926108374,0.00000002409638554
1812,210,32200,11,30,295252.8838,1331,0.004761904762,0.00003105590062
1813,205,985000,1,25,6.190417234,1,0.00487804878,0.000001015228426
1814,205,13500000,1,2,0.03613369467,1,0.00487804878,0.00000007407407407
1815,200,7120000,7,16,192.6966292,343,0.005,0.0000001404494382
1816,195,985000,13,16,9150.592217,2197,0.005128205128,0.000001015228426
1817,212,7120000,7,6,68.17097732,343,0.004716981132,0.0000001404494382
1818,193,152000,15,6,34513.90783,3375,0.00518134715,0.000006578947368
1819,212,458000,1,4,2.059817088,1,0.004716981132,0.000002183406114
1820,208,32200,3,16,3225.035834,27,0.004807692308,0.00003105590062
1821,200,1830000,1,20,2.732240437,1,0.005,0.0000005464480874
1822,190,3010000,13,4,768.3161392,2197,0.005263157895,0.0000003322259136
1823,212,13500000,9,1,12.73584906,729,0.004716981132,0.00000007407407407
1824,203,3010000,7,20,561.3472334,343,0.004926108374,0.0000003322259136
1825,198,41500000,9,16,70.97480832,729,0.005050505051,0.00000002409638554
1826,195,1830000,17,25,17209.61188,4913,0.005128205128,0.0000005464480874
1827,205,152000,15,1,5415.596919,3375,0.00487804878,0.000006578947368
1828,190,32200,9,15,89367.44034,729,0.005263157895,0.00003105590062
1829,208,32200,1,4,29.8614429,1,0.004807692308,0.00003105590062
1830,200,458000,9,25,9948.144105,729,0.005,0.000002183406114
1831,210,3010000,15,2,533.934504,3375,0.004761904762,0.0000003322259136
1832,203,152000,3,6,262.5097226,27,0.004926108374,0.000006578947368
1833,195,8650,1,1,29.64280421,1,0.005128205128,0.0001156069364
1834,212,458000,9,25,9385.041608,729,0.004716981132,0.000002183406114
1835,195,152000,1,30,50.60728745,1,0.005128205128,0.000006578947368
1836,195,13500000,5,2,4.748338082,125,0.005128205128,0.00000007407407407
1837,208,985000,11,4,1299.29715,1331,0.004807692308,0.000001015228426
1838,208,7120000,15,2,227.8927182,3375,0.004807692308,0.0000001404494382
1839,210,1830000,17,4,2556.856622,4913,0.004761904762,0.0000005464480874
1840,198,458000,7,4,756.4730272,343,0.005050505051,0.000002183406114
1841,198,7120000,7,30,364.9557371,343,0.005050505051,0.0000001404494382
1842,193,1830000,15,1,477.7881593,3375,0.00518134715,0.0000005464480874
1843,210,8650,17,25,3380814.754,4913,0.004761904762,0.0001156069364
1844,205,41500000,15,15,297.5315898,3375,0.00487804878,0.00000002409638554
1845,195,152000,20,15,202429.1498,8000,0.005128205128,0.000006578947368
1846,190,13500000,15,20,1315.789474,3375,0.005263157895,0.00000007407407407
1847,198,13500000,1,6,0.1122334456,1,0.005050505051,0.00000007407407407
1848,200,13500000,15,16,1000,3375,0.005,0.00000007407407407
1849,190,7120000,9,30,808.3234772,729,0.005263157895,0.0000001404494382
1850,195,13500000,17,25,2332.8585,4913,0.005128205128,0.00000007407407407
1851,210,32200,17,11,399608.1041,4913,0.004761904762,0.00003105590062
1852,193,32200,13,6,106056.7052,2197,0.00518134715,0.00003105590062
1853,193,1830000,5,6,106.1751465,125,0.00518134715,0.0000005464480874
1854,200,41500000,15,20,406.626506,3375,0.005,0.00000002409638554
1855,212,13500000,3,1,0.4716981132,27,0.004716981132,0.00000007407407407
1856,200,1830000,13,25,7503.415301,2197,0.005,0.0000005464480874
1857,203,3010000,20,4,2618.529368,8000,0.004926108374,0.0000003322259136
1858,208,13500000,1,16,0.2849002849,1,0.004807692308,0.00000007407407407
1859,190,3010000,13,15,2881.185522,2197,0.005263157895,0.0000003322259136
1860,198,458000,3,11,163.7554585,27,0.005050505051,0.000002183406114
1861,195,985000,11,30,10394.3772,1331,0.005128205128,0.000001015228426
1862,203,3010000,3,2,4.418768309,27,0.004926108374,0.0000003322259136
1863,193,458000,9,4,1649.433219,729,0.00518134715,0.000002183406114
1864,212,1830000,7,11,486.2614703,343,0.004716981132,0.0000005464480874
1865,198,985000,17,30,37786.49439,4913,0.005050505051,0.000001015228426
1866,195,152000,15,2,11386.63968,3375,0.005128205128,0.000006578947368
1867,205,458000,20,11,46863.35073,8000,0.00487804878,0.000002183406114
1868,193,985000,11,1,350.0696983,1331,0.00518134715,0.000001015228426
1869,200,152000,17,15,121208.8816,4913,0.005,0.000006578947368
1870,205,3010000,1,15,1.21546066,1,0.00487804878,0.0000003322259136
1871,205,41500000,3,25,3.967087864,27,0.00487804878,0.00000002409638554
1872,212,8650,3,1,736.176246,27,0.004716981132,0.0001156069364
1873,193,13500000,3,15,7.772020725,27,0.00518134715,0.00000007407407407
1874,190,458000,7,25,4927.028269,343,0.005263157895,0.000002183406114
